Gross Sales,Sales returns-allowances and discounts,Retake,Discount,Net sales,COGS,Gross margin,Operating Expense,R&D,Labour,SG&A,Operating income,Other G/L,Calculator Income,Scholarship Expense,EBIT,Gross Margin,EBIT Margin
28800000,0,0,0,28800000,240000,28560000,22380000.0,2880000.0,13500000,6000000,6180000.0,-1200000.0,0,1200000.0,4980000.0,0.9916666666666667,0.17291666666666666
28800000,0,0,0,28800000,120000,28680000,21930000.0,2880000.0,13050000,6000000,6750000.0,-1080000.0,0,1080000.0,5670000.0,0.9958333333333333,0.196875
28800000,0,0,0,28800000,240000,28560000,21930000.0,2880000.0,13050000,6000000,6630000.0,-1080000.0,0,1080000.0,5550000.0,0.9916666666666667,0.19270833333333334
28800000,0,0,0,28800000,120000,28680000,21930000.0,2880000.0,13050000,6000000,6750000.0,-1319999.9999999998,0,1319999.9999999998,5430000.0,0.9958333333333333,0.18854166666666666
28800000,0,0,0,28800000,240000,28560000,21930000.0,2880000.0,13050000,6000000,6630000.0,-1319999.9999999998,0,1319999.9999999998,5310000.0,0.9916666666666667,0.184375
28800000,0,0,0,28800000,120000,28680000,21930000.0,2880000.0,13050000,6000000,6750000.0,-1200000.0,0,1200000.0,5550000.0,0.9958333333333333,0.19270833333333334
28800000,0,0,0,28800000,240000,28560000,21930000.0,2880000.0,13050000,6000000,6630000.0,-1200000.0,0,1200000.0,5430000.0,0.9916666666666667,0.18854166666666666
28800000,0,0,0,28800000,120000,28680000,21180000.0,2880000.0,11100000,7200000,7500000.0,-1080000.0,0,1080000.0,6420000.0,0.9958333333333333,0.22291666666666668
28800000,0,0,0,28800000,240000,28560000,21180000.0,2880000.0,11100000,7200000,7380000.0,-1080000.0,0,1080000.0,6300000.0,0.9916666666666667,0.21875
28800000,0,0,0,28800000,120000,28680000,21180000.0,2880000.0,11100000,7200000,7500000.0,-1319999.9999999998,0,1319999.9999999998,6180000.0,0.9958333333333333,0.21458333333333332
28800000,0,0,0,28800000,240000,28560000,21180000.0,2880000.0,11100000,7200000,7380000.0,-1319999.9999999998,0,1319999.9999999998,6060000.0,0.9916666666666667,0.21041666666666667
28800000,0,0,0,28800000,120000,28680000,21180000.0,2880000.0,11100000,7200000,7500000.0,-1200000.0,0,1200000.0,6300000.0,0.9958333333333333,0.21875
28800000,0,0,0,28800000,240000,28560000,21180000.0,2880000.0,11100000,7200000,7380000.0,-1200000.0,0,1200000.0,6180000.0,0.9916666666666667,0.21458333333333332
28800000,0,0,0,28800000,120000,28680000,22080000.0,2880000.0,12000000,7200000,6600000.0,-1080000.0,0,1080000.0,5520000.0,0.9958333333333333,0.19166666666666668
28800000,0,0,0,28800000,240000,28560000,22080000.0,2880000.0,12000000,7200000,6480000.0,-1080000.0,0,1080000.0,5400000.0,0.9916666666666667,0.1875
28800000,0,0,0,28800000,120000,28680000,22080000.0,2880000.0,12000000,7200000,6600000.0,-1319999.9999999998,0,1319999.9999999998,5280000.0,0.9958333333333333,0.18333333333333332
28800000,0,0,0,28800000,240000,28560000,22080000.0,2880000.0,12000000,7200000,6480000.0,-1319999.9999999998,0,1319999.9999999998,5160000.0,0.9916666666666667,0.17916666666666667
28800000,0,0,0,28800000,120000,28680000,22080000.0,2880000.0,12000000,7200000,6600000.0,-1200000.0,0,1200000.0,5400000.0,0.9958333333333333,0.1875
28800000,0,0,0,28800000,240000,28560000,22080000.0,2880000.0,12000000,7200000,6480000.0,-1200000.0,0,1200000.0,5280000.0,0.9916666666666667,0.18333333333333332
28800000,0,0,0,28800000,120000,28680000,21630000.0,2880000.0,11550000,7200000,7050000.0,-1080000.0,0,1080000.0,5970000.0,0.9958333333333333,0.20729166666666668
28800000,0,0,0,28800000,240000,28560000,21630000.0,2880000.0,11550000,7200000,6930000.0,-1080000.0,0,1080000.0,5850000.0,0.9916666666666667,0.203125
28800000,0,0,0,28800000,120000,28680000,21630000.0,2880000.0,11550000,7200000,7050000.0,-1319999.9999999998,0,1319999.9999999998,5730000.0,0.9958333333333333,0.19895833333333332
28800000,0,0,0,28800000,240000,28560000,21630000.0,2880000.0,11550000,7200000,6930000.0,-1319999.9999999998,0,1319999.9999999998,5610000.0,0.9916666666666667,0.19479166666666667
28800000,0,0,0,28800000,120000,28680000,21630000.0,2880000.0,11550000,7200000,7050000.0,-1200000.0,0,1200000.0,5850000.0,0.9958333333333333,0.203125
28800000,0,0,0,28800000,240000,28560000,21630000.0,2880000.0,11550000,7200000,6930000.0,-1200000.0,0,1200000.0,5730000.0,0.9916666666666667,0.19895833333333332
28800000,0,0,0,28800000,120000,28680000,24180000.0,2880000.0,14100000,7200000,4500000.0,-1080000.0,0,1080000.0,3420000.0,0.9958333333333333,0.11875
28800000,0,0,0,28800000,240000,28560000,24180000.0,2880000.0,14100000,7200000,4380000.0,-1080000.0,0,1080000.0,3300000.0,0.9916666666666667,0.11458333333333333
28800000,0,0,0,28800000,120000,28680000,24180000.0,2880000.0,14100000,7200000,4500000.0,-1319999.9999999998,0,1319999.9999999998,3180000.0,0.9958333333333333,0.11041666666666666
28800000,0,0,0,28800000,240000,28560000,24180000.0,2880000.0,14100000,7200000,4380000.0,-1319999.9999999998,0,1319999.9999999998,3060000.0,0.9916666666666667,0.10625
28800000,0,0,0,28800000,120000,28680000,24180000.0,2880000.0,14100000,7200000,4500000.0,-1200000.0,0,1200000.0,3300000.0,0.9958333333333333,0.11458333333333333
28800000,0,0,0,28800000,240000,28560000,24180000.0,2880000.0,14100000,7200000,4380000.0,-1200000.0,0,1200000.0,3180000.0,0.9916666666666667,0.11041666666666666
28800000,0,0,0,28800000,120000,28680000,25080000.0,2880000.0,15000000,7200000,3600000.0,-1080000.0,0,1080000.0,2520000.0,0.9958333333333333,0.0875
28800000,0,0,0,28800000,240000,28560000,25080000.0,2880000.0,15000000,7200000,3480000.0,-1080000.0,0,1080000.0,2400000.0,0.9916666666666667,0.08333333333333333
28800000,0,0,0,28800000,120000,28680000,25080000.0,2880000.0,15000000,7200000,3600000.0,-1319999.9999999998,0,1319999.9999999998,2280000.0,0.9958333333333333,0.07916666666666666
28800000,0,0,0,28800000,240000,28560000,25080000.0,2880000.0,15000000,7200000,3480000.0,-1319999.9999999998,0,1319999.9999999998,2160000.0,0.9916666666666667,0.075
28800000,0,0,0,28800000,120000,28680000,25080000.0,2880000.0,15000000,7200000,3600000.0,-1200000.0,0,1200000.0,2400000.0,0.9958333333333333,0.08333333333333333
28800000,0,0,0,28800000,240000,28560000,25080000.0,2880000.0,15000000,7200000,3480000.0,-1200000.0,0,1200000.0,2280000.0,0.9916666666666667,0.07916666666666666
28800000,0,0,0,28800000,120000,28680000,24630000.0,2880000.0,14550000,7200000,4050000.0,-1080000.0,0,1080000.0,2970000.0,0.9958333333333333,0.103125
28800000,0,0,0,28800000,240000,28560000,24630000.0,2880000.0,14550000,7200000,3930000.0,-1080000.0,0,1080000.0,2850000.0,0.9916666666666667,0.09895833333333333
28800000,0,0,0,28800000,120000,28680000,24630000.0,2880000.0,14550000,7200000,4050000.0,-1319999.9999999998,0,1319999.9999999998,2730000.0,0.9958333333333333,0.09479166666666666
28800000,0,0,0,28800000,240000,28560000,24630000.0,2880000.0,14550000,7200000,3930000.0,-1319999.9999999998,0,1319999.9999999998,2610000.0,0.9916666666666667,0.090625
28800000,0,0,0,28800000,120000,28680000,24630000.0,2880000.0,14550000,7200000,4050000.0,-1200000.0,0,1200000.0,2850000.0,0.9958333333333333,0.09895833333333333
28800000,0,0,0,28800000,240000,28560000,24630000.0,2880000.0,14550000,7200000,3930000.0,-1200000.0,0,1200000.0,2730000.0,0.9916666666666667,0.09479166666666666
28800000,0,0,0,28800000,120000,28680000,22680000.0,2880000.0,12600000,7200000,6000000.0,-1080000.0,0,1080000.0,4920000.0,0.9958333333333333,0.17083333333333334
28800000,0,0,0,28800000,240000,28560000,22680000.0,2880000.0,12600000,7200000,5880000.0,-1080000.0,0,1080000.0,4800000.0,0.9916666666666667,0.16666666666666666
28800000,0,0,0,28800000,120000,28680000,22680000.0,2880000.0,12600000,7200000,6000000.0,-1319999.9999999998,0,1319999.9999999998,4680000.0,0.9958333333333333,0.1625
28800000,0,0,0,28800000,240000,28560000,22680000.0,2880000.0,12600000,7200000,5880000.0,-1319999.9999999998,0,1319999.9999999998,4560000.0,0.9916666666666667,0.15833333333333333
28800000,0,0,0,28800000,120000,28680000,22680000.0,2880000.0,12600000,7200000,6000000.0,-1200000.0,0,1200000.0,4800000.0,0.9958333333333333,0.16666666666666666
28800000,0,0,0,28800000,240000,28560000,22680000.0,2880000.0,12600000,7200000,5880000.0,-1200000.0,0,1200000.0,4680000.0,0.9916666666666667,0.1625
28800000,0,0,0,28800000,120000,28680000,23580000.0,2880000.0,13500000,7200000,5100000.0,-1080000.0,0,1080000.0,4020000.0,0.9958333333333333,0.13958333333333334
28800000,0,0,0,28800000,240000,28560000,23580000.0,2880000.0,13500000,7200000,4980000.0,-1080000.0,0,1080000.0,3900000.0,0.9916666666666667,0.13541666666666666
28800000,0,0,0,28800000,120000,28680000,23580000.0,2880000.0,13500000,7200000,5100000.0,-1319999.9999999998,0,1319999.9999999998,3780000.0,0.9958333333333333,0.13125
28800000,0,0,0,28800000,240000,28560000,23580000.0,2880000.0,13500000,7200000,4980000.0,-1319999.9999999998,0,1319999.9999999998,3660000.0,0.9916666666666667,0.12708333333333333
28800000,0,0,0,28800000,120000,28680000,23580000.0,2880000.0,13500000,7200000,5100000.0,-1200000.0,0,1200000.0,3900000.0,0.9958333333333333,0.13541666666666666
28800000,0,0,0,28800000,240000,28560000,23580000.0,2880000.0,13500000,7200000,4980000.0,-1200000.0,0,1200000.0,3780000.0,0.9916666666666667,0.13125
28800000,0,0,0,28800000,120000,28680000,23130000.0,2880000.0,13050000,7200000,5550000.0,-1080000.0,0,1080000.0,4470000.0,0.9958333333333333,0.15520833333333334
28800000,0,0,0,28800000,240000,28560000,23130000.0,2880000.0,13050000,7200000,5430000.0,-1080000.0,0,1080000.0,4350000.0,0.9916666666666667,0.15104166666666666
28800000,0,0,0,28800000,120000,28680000,23130000.0,2880000.0,13050000,7200000,5550000.0,-1319999.9999999998,0,1319999.9999999998,4230000.0,0.9958333333333333,0.146875
28800000,0,0,0,28800000,240000,28560000,23130000.0,2880000.0,13050000,7200000,5430000.0,-1319999.9999999998,0,1319999.9999999998,4110000.0,0.9916666666666667,0.14270833333333333
28800000,0,0,0,28800000,120000,28680000,23130000.0,2880000.0,13050000,7200000,5550000.0,-1200000.0,0,1200000.0,4350000.0,0.9958333333333333,0.15104166666666666
28800000,0,0,0,28800000,240000,28560000,23130000.0,2880000.0,13050000,7200000,5430000.0,-1200000.0,0,1200000.0,4230000.0,0.9916666666666667,0.146875
14400000,0,0,0,14400000,60000,14340000,18540000.0,1440000.0,11100000,6000000,-4200000.0,-540000.0,0,540000.0,-4740000.0,0.9958333333333333,-0.32916666666666666
14400000,0,0,0,14400000,120000,14280000,18540000.0,1440000.0,11100000,6000000,-4260000.0,-540000.0,0,540000.0,-4800000.0,0.9916666666666667,-0.3333333333333333
14400000,0,0,0,14400000,60000,14340000,18540000.0,1440000.0,11100000,6000000,-4200000.0,-659999.9999999999,0,659999.9999999999,-4860000.0,0.9958333333333333,-0.3375
14400000,0,0,0,14400000,120000,14280000,18540000.0,1440000.0,11100000,6000000,-4260000.0,-659999.9999999999,0,659999.9999999999,-4920000.0,0.9916666666666667,-0.3416666666666667
14400000,0,0,0,14400000,60000,14340000,18540000.0,1440000.0,11100000,6000000,-4200000.0,-600000.0,0,600000.0,-4800000.0,0.9958333333333333,-0.3333333333333333
14400000,0,0,0,14400000,120000,14280000,18540000.0,1440000.0,11100000,6000000,-4260000.0,-600000.0,0,600000.0,-4860000.0,0.9916666666666667,-0.3375
14400000,0,0,0,14400000,60000,14340000,19440000.0,1440000.0,12000000,6000000,-5100000.0,-540000.0,0,540000.0,-5640000.0,0.9958333333333333,-0.39166666666666666
14400000,0,0,0,14400000,120000,14280000,19440000.0,1440000.0,12000000,6000000,-5160000.0,-540000.0,0,540000.0,-5700000.0,0.9916666666666667,-0.3958333333333333
14400000,0,0,0,14400000,60000,14340000,19440000.0,1440000.0,12000000,6000000,-5100000.0,-659999.9999999999,0,659999.9999999999,-5760000.0,0.9958333333333333,-0.4
14400000,0,0,0,14400000,120000,14280000,19440000.0,1440000.0,12000000,6000000,-5160000.0,-659999.9999999999,0,659999.9999999999,-5820000.0,0.9916666666666667,-0.4041666666666667
14400000,0,0,0,14400000,60000,14340000,19440000.0,1440000.0,12000000,6000000,-5100000.0,-600000.0,0,600000.0,-5700000.0,0.9958333333333333,-0.3958333333333333
14400000,0,0,0,14400000,120000,14280000,19440000.0,1440000.0,12000000,6000000,-5160000.0,-600000.0,0,600000.0,-5760000.0,0.9916666666666667,-0.4
14400000,0,0,0,14400000,60000,14340000,18990000.0,1440000.0,11550000,6000000,-4650000.0,-540000.0,0,540000.0,-5190000.0,0.9958333333333333,-0.36041666666666666
14400000,0,0,0,14400000,120000,14280000,18990000.0,1440000.0,11550000,6000000,-4710000.0,-540000.0,0,540000.0,-5250000.0,0.9916666666666667,-0.3645833333333333
14400000,0,0,0,14400000,60000,14340000,18990000.0,1440000.0,11550000,6000000,-4650000.0,-659999.9999999999,0,659999.9999999999,-5310000.0,0.9958333333333333,-0.36875
14400000,0,0,0,14400000,120000,14280000,18990000.0,1440000.0,11550000,6000000,-4710000.0,-659999.9999999999,0,659999.9999999999,-5370000.0,0.9916666666666667,-0.3729166666666667
14400000,0,0,0,14400000,60000,14340000,18990000.0,1440000.0,11550000,6000000,-4650000.0,-600000.0,0,600000.0,-5250000.0,0.9958333333333333,-0.3645833333333333
14400000,0,0,0,14400000,120000,14280000,18990000.0,1440000.0,11550000,6000000,-4710000.0,-600000.0,0,600000.0,-5310000.0,0.9916666666666667,-0.36875
14400000,0,0,0,14400000,60000,14340000,21540000.0,1440000.0,14100000,6000000,-7200000.0,-540000.0,0,540000.0,-7740000.0,0.9958333333333333,-0.5375
14400000,0,0,0,14400000,120000,14280000,21540000.0,1440000.0,14100000,6000000,-7260000.0,-540000.0,0,540000.0,-7800000.0,0.9916666666666667,-0.5416666666666666
14400000,0,0,0,14400000,60000,14340000,21540000.0,1440000.0,14100000,6000000,-7200000.0,-659999.9999999999,0,659999.9999999999,-7860000.0,0.9958333333333333,-0.5458333333333333
14400000,0,0,0,14400000,120000,14280000,21540000.0,1440000.0,14100000,6000000,-7260000.0,-659999.9999999999,0,659999.9999999999,-7920000.0,0.9916666666666667,-0.55
14400000,0,0,0,14400000,60000,14340000,21540000.0,1440000.0,14100000,6000000,-7200000.0,-600000.0,0,600000.0,-7800000.0,0.9958333333333333,-0.5416666666666666
14400000,0,0,0,14400000,120000,14280000,21540000.0,1440000.0,14100000,6000000,-7260000.0,-600000.0,0,600000.0,-7860000.0,0.9916666666666667,-0.5458333333333333
14400000,0,0,0,14400000,60000,14340000,22440000.0,1440000.0,15000000,6000000,-8100000.0,-540000.0,0,540000.0,-8640000.0,0.9958333333333333,-0.6
14400000,0,0,0,14400000,120000,14280000,22440000.0,1440000.0,15000000,6000000,-8160000.0,-540000.0,0,540000.0,-8700000.0,0.9916666666666667,-0.6041666666666666
14400000,0,0,0,14400000,60000,14340000,22440000.0,1440000.0,15000000,6000000,-8100000.0,-659999.9999999999,0,659999.9999999999,-8760000.0,0.9958333333333333,-0.6083333333333333
14400000,0,0,0,14400000,120000,14280000,22440000.0,1440000.0,15000000,6000000,-8160000.0,-659999.9999999999,0,659999.9999999999,-8820000.0,0.9916666666666667,-0.6125
14400000,0,0,0,14400000,60000,14340000,22440000.0,1440000.0,15000000,6000000,-8100000.0,-600000.0,0,600000.0,-8700000.0,0.9958333333333333,-0.6041666666666666
14400000,0,0,0,14400000,120000,14280000,22440000.0,1440000.0,15000000,6000000,-8160000.0,-600000.0,0,600000.0,-8760000.0,0.9916666666666667,-0.6083333333333333
14400000,0,0,0,14400000,60000,14340000,21990000.0,1440000.0,14550000,6000000,-7650000.0,-540000.0,0,540000.0,-8190000.0,0.9958333333333333,-0.56875
14400000,0,0,0,14400000,120000,14280000,21990000.0,1440000.0,14550000,6000000,-7710000.0,-540000.0,0,540000.0,-8250000.0,0.9916666666666667,-0.5729166666666666
14400000,0,0,0,14400000,60000,14340000,21990000.0,1440000.0,14550000,6000000,-7650000.0,-659999.9999999999,0,659999.9999999999,-8310000.0,0.9958333333333333,-0.5770833333333333
14400000,0,0,0,14400000,120000,14280000,21990000.0,1440000.0,14550000,6000000,-7710000.0,-659999.9999999999,0,659999.9999999999,-8370000.0,0.9916666666666667,-0.58125
14400000,0,0,0,14400000,60000,14340000,21990000.0,1440000.0,14550000,6000000,-7650000.0,-600000.0,0,600000.0,-8250000.0,0.9958333333333333,-0.5729166666666666
14400000,0,0,0,14400000,120000,14280000,21990000.0,1440000.0,14550000,6000000,-7710000.0,-600000.0,0,600000.0,-8310000.0,0.9916666666666667,-0.5770833333333333
14400000,0,0,0,14400000,60000,14340000,20040000.0,1440000.0,12600000,6000000,-5700000.0,-540000.0,0,540000.0,-6240000.0,0.9958333333333333,-0.43333333333333335
14400000,0,0,0,14400000,120000,14280000,20040000.0,1440000.0,12600000,6000000,-5760000.0,-540000.0,0,540000.0,-6300000.0,0.9916666666666667,-0.4375
14400000,0,0,0,14400000,60000,14340000,20040000.0,1440000.0,12600000,6000000,-5700000.0,-659999.9999999999,0,659999.9999999999,-6360000.0,0.9958333333333333,-0.44166666666666665
14400000,0,0,0,14400000,120000,14280000,20040000.0,1440000.0,12600000,6000000,-5760000.0,-659999.9999999999,0,659999.9999999999,-6420000.0,0.9916666666666667,-0.44583333333333336
14400000,0,0,0,14400000,60000,14340000,20040000.0,1440000.0,12600000,6000000,-5700000.0,-600000.0,0,600000.0,-6300000.0,0.9958333333333333,-0.4375
14400000,0,0,0,14400000,120000,14280000,20040000.0,1440000.0,12600000,6000000,-5760000.0,-600000.0,0,600000.0,-6360000.0,0.9916666666666667,-0.44166666666666665
14400000,0,0,0,14400000,60000,14340000,20940000.0,1440000.0,13500000,6000000,-6600000.0,-540000.0,0,540000.0,-7140000.0,0.9958333333333333,-0.49583333333333335
14400000,0,0,0,14400000,120000,14280000,20940000.0,1440000.0,13500000,6000000,-6660000.0,-540000.0,0,540000.0,-7200000.0,0.9916666666666667,-0.5
14400000,0,0,0,14400000,60000,14340000,20940000.0,1440000.0,13500000,6000000,-6600000.0,-659999.9999999999,0,659999.9999999999,-7260000.0,0.9958333333333333,-0.5041666666666667
14400000,0,0,0,14400000,120000,14280000,20940000.0,1440000.0,13500000,6000000,-6660000.0,-659999.9999999999,0,659999.9999999999,-7320000.0,0.9916666666666667,-0.5083333333333333
14400000,0,0,0,14400000,60000,14340000,20940000.0,1440000.0,13500000,6000000,-6600000.0,-600000.0,0,600000.0,-7200000.0,0.9958333333333333,-0.5
14400000,0,0,0,14400000,120000,14280000,20940000.0,1440000.0,13500000,6000000,-6660000.0,-600000.0,0,600000.0,-7260000.0,0.9916666666666667,-0.5041666666666667
14400000,0,0,0,14400000,60000,14340000,20490000.0,1440000.0,13050000,6000000,-6150000.0,-540000.0,0,540000.0,-6690000.0,0.9958333333333333,-0.46458333333333335
14400000,0,0,0,14400000,120000,14280000,20490000.0,1440000.0,13050000,6000000,-6210000.0,-540000.0,0,540000.0,-6750000.0,0.9916666666666667,-0.46875
14400000,0,0,0,14400000,60000,14340000,20490000.0,1440000.0,13050000,6000000,-6150000.0,-659999.9999999999,0,659999.9999999999,-6810000.0,0.9958333333333333,-0.47291666666666665
14400000,0,0,0,14400000,120000,14280000,20490000.0,1440000.0,13050000,6000000,-6210000.0,-659999.9999999999,0,659999.9999999999,-6870000.0,0.9916666666666667,-0.47708333333333336
14400000,0,0,0,14400000,60000,14340000,20490000.0,1440000.0,13050000,6000000,-6150000.0,-600000.0,0,600000.0,-6750000.0,0.9958333333333333,-0.46875
14400000,0,0,0,14400000,120000,14280000,20490000.0,1440000.0,13050000,6000000,-6210000.0,-600000.0,0,600000.0,-6810000.0,0.9916666666666667,-0.47291666666666665
14400000,0,0,0,14400000,60000,14340000,19740000.0,1440000.0,11100000,7200000,-5400000.0,-540000.0,0,540000.0,-5940000.0,0.9958333333333333,-0.4125
14400000,0,0,0,14400000,120000,14280000,19740000.0,1440000.0,11100000,7200000,-5460000.0,-540000.0,0,540000.0,-6000000.0,0.9916666666666667,-0.4166666666666667
14400000,0,0,0,14400000,60000,14340000,19740000.0,1440000.0,11100000,7200000,-5400000.0,-659999.9999999999,0,659999.9999999999,-6060000.0,0.9958333333333333,-0.42083333333333334
14400000,0,0,0,14400000,120000,14280000,19740000.0,1440000.0,11100000,7200000,-5460000.0,-659999.9999999999,0,659999.9999999999,-6120000.0,0.9916666666666667,-0.425
14400000,0,0,0,14400000,60000,14340000,19740000.0,1440000.0,11100000,7200000,-5400000.0,-600000.0,0,600000.0,-6000000.0,0.9958333333333333,-0.4166666666666667
14400000,0,0,0,14400000,120000,14280000,19740000.0,1440000.0,11100000,7200000,-5460000.0,-600000.0,0,600000.0,-6060000.0,0.9916666666666667,-0.42083333333333334
14400000,0,0,0,14400000,60000,14340000,20640000.0,1440000.0,12000000,7200000,-6300000.0,-540000.0,0,540000.0,-6840000.0,0.9958333333333333,-0.475
14400000,0,0,0,14400000,120000,14280000,20640000.0,1440000.0,12000000,7200000,-6360000.0,-540000.0,0,540000.0,-6900000.0,0.9916666666666667,-0.4791666666666667
14400000,0,0,0,14400000,60000,14340000,20640000.0,1440000.0,12000000,7200000,-6300000.0,-659999.9999999999,0,659999.9999999999,-6960000.0,0.9958333333333333,-0.48333333333333334
14400000,0,0,0,14400000,120000,14280000,20640000.0,1440000.0,12000000,7200000,-6360000.0,-659999.9999999999,0,659999.9999999999,-7020000.0,0.9916666666666667,-0.4875
14400000,0,0,0,14400000,60000,14340000,20640000.0,1440000.0,12000000,7200000,-6300000.0,-600000.0,0,600000.0,-6900000.0,0.9958333333333333,-0.4791666666666667
14400000,0,0,0,14400000,120000,14280000,20640000.0,1440000.0,12000000,7200000,-6360000.0,-600000.0,0,600000.0,-6960000.0,0.9916666666666667,-0.48333333333333334
14400000,0,0,0,14400000,60000,14340000,20190000.0,1440000.0,11550000,7200000,-5850000.0,-540000.0,0,540000.0,-6390000.0,0.9958333333333333,-0.44375
14400000,0,0,0,14400000,120000,14280000,20190000.0,1440000.0,11550000,7200000,-5910000.0,-540000.0,0,540000.0,-6450000.0,0.9916666666666667,-0.4479166666666667
14400000,0,0,0,14400000,60000,14340000,20190000.0,1440000.0,11550000,7200000,-5850000.0,-659999.9999999999,0,659999.9999999999,-6510000.0,0.9958333333333333,-0.45208333333333334
14400000,0,0,0,14400000,120000,14280000,20190000.0,1440000.0,11550000,7200000,-5910000.0,-659999.9999999999,0,659999.9999999999,-6570000.0,0.9916666666666667,-0.45625
14400000,0,0,0,14400000,60000,14340000,20190000.0,1440000.0,11550000,7200000,-5850000.0,-600000.0,0,600000.0,-6450000.0,0.9958333333333333,-0.4479166666666667
14400000,0,0,0,14400000,120000,14280000,20190000.0,1440000.0,11550000,7200000,-5910000.0,-600000.0,0,600000.0,-6510000.0,0.9916666666666667,-0.45208333333333334
14400000,0,0,0,14400000,60000,14340000,22740000.0,1440000.0,14100000,7200000,-8400000.0,-540000.0,0,540000.0,-8940000.0,0.9958333333333333,-0.6208333333333333
14400000,0,0,0,14400000,120000,14280000,22740000.0,1440000.0,14100000,7200000,-8460000.0,-540000.0,0,540000.0,-9000000.0,0.9916666666666667,-0.625
14400000,0,0,0,14400000,60000,14340000,22740000.0,1440000.0,14100000,7200000,-8400000.0,-659999.9999999999,0,659999.9999999999,-9060000.0,0.9958333333333333,-0.6291666666666667
14400000,0,0,0,14400000,120000,14280000,22740000.0,1440000.0,14100000,7200000,-8460000.0,-659999.9999999999,0,659999.9999999999,-9120000.0,0.9916666666666667,-0.6333333333333333
14400000,0,0,0,14400000,60000,14340000,22740000.0,1440000.0,14100000,7200000,-8400000.0,-600000.0,0,600000.0,-9000000.0,0.9958333333333333,-0.625
14400000,0,0,0,14400000,120000,14280000,22740000.0,1440000.0,14100000,7200000,-8460000.0,-600000.0,0,600000.0,-9060000.0,0.9916666666666667,-0.6291666666666667
14400000,0,0,0,14400000,60000,14340000,23640000.0,1440000.0,15000000,7200000,-9300000.0,-540000.0,0,540000.0,-9840000.0,0.9958333333333333,-0.6833333333333333
14400000,0,0,0,14400000,120000,14280000,23640000.0,1440000.0,15000000,7200000,-9360000.0,-540000.0,0,540000.0,-9900000.0,0.9916666666666667,-0.6875
14400000,0,0,0,14400000,60000,14340000,23640000.0,1440000.0,15000000,7200000,-9300000.0,-659999.9999999999,0,659999.9999999999,-9960000.0,0.9958333333333333,-0.6916666666666667
14400000,0,0,0,14400000,120000,14280000,23640000.0,1440000.0,15000000,7200000,-9360000.0,-659999.9999999999,0,659999.9999999999,-10020000.0,0.9916666666666667,-0.6958333333333333
14400000,0,0,0,14400000,60000,14340000,23640000.0,1440000.0,15000000,7200000,-9300000.0,-600000.0,0,600000.0,-9900000.0,0.9958333333333333,-0.6875
14400000,0,0,0,14400000,120000,14280000,23640000.0,1440000.0,15000000,7200000,-9360000.0,-600000.0,0,600000.0,-9960000.0,0.9916666666666667,-0.6916666666666667
14400000,0,0,0,14400000,60000,14340000,23190000.0,1440000.0,14550000,7200000,-8850000.0,-540000.0,0,540000.0,-9390000.0,0.9958333333333333,-0.6520833333333333
14400000,0,0,0,14400000,120000,14280000,23190000.0,1440000.0,14550000,7200000,-8910000.0,-540000.0,0,540000.0,-9450000.0,0.9916666666666667,-0.65625
14400000,0,0,0,14400000,60000,14340000,23190000.0,1440000.0,14550000,7200000,-8850000.0,-659999.9999999999,0,659999.9999999999,-9510000.0,0.9958333333333333,-0.6604166666666667
14400000,0,0,0,14400000,120000,14280000,23190000.0,1440000.0,14550000,7200000,-8910000.0,-659999.9999999999,0,659999.9999999999,-9570000.0,0.9916666666666667,-0.6645833333333333
14400000,0,0,0,14400000,60000,14340000,23190000.0,1440000.0,14550000,7200000,-8850000.0,-600000.0,0,600000.0,-9450000.0,0.9958333333333333,-0.65625
14400000,0,0,0,14400000,120000,14280000,23190000.0,1440000.0,14550000,7200000,-8910000.0,-600000.0,0,600000.0,-9510000.0,0.9916666666666667,-0.6604166666666667
14400000,0,0,0,14400000,60000,14340000,21240000.0,1440000.0,12600000,7200000,-6900000.0,-540000.0,0,540000.0,-7440000.0,0.9958333333333333,-0.5166666666666667
14400000,0,0,0,14400000,120000,14280000,21240000.0,1440000.0,12600000,7200000,-6960000.0,-540000.0,0,540000.0,-7500000.0,0.9916666666666667,-0.5208333333333334
14400000,0,0,0,14400000,60000,14340000,21240000.0,1440000.0,12600000,7200000,-6900000.0,-659999.9999999999,0,659999.9999999999,-7560000.0,0.9958333333333333,-0.525
14400000,0,0,0,14400000,120000,14280000,21240000.0,1440000.0,12600000,7200000,-6960000.0,-659999.9999999999,0,659999.9999999999,-7620000.0,0.9916666666666667,-0.5291666666666667
14400000,0,0,0,14400000,60000,14340000,21240000.0,1440000.0,12600000,7200000,-6900000.0,-600000.0,0,600000.0,-7500000.0,0.9958333333333333,-0.5208333333333334
14400000,0,0,0,14400000,120000,14280000,21240000.0,1440000.0,12600000,7200000,-6960000.0,-600000.0,0,600000.0,-7560000.0,0.9916666666666667,-0.525
14400000,0,0,0,14400000,60000,14340000,22140000.0,1440000.0,13500000,7200000,-7800000.0,-540000.0,0,540000.0,-8340000.0,0.9958333333333333,-0.5791666666666667
14400000,0,0,0,14400000,120000,14280000,22140000.0,1440000.0,13500000,7200000,-7860000.0,-540000.0,0,540000.0,-8400000.0,0.9916666666666667,-0.5833333333333334
